seed,weight
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
956000,0.9989297828524645
